File	Lemma	Sense_Id	ExampLineNo	Annotator1	WNOffset1	POS1	Annotator2	WNOffset2	POS2	FinalWNOffset
2778-qing-chu.xml	清楚	1	9	8	00183387	adv	9	00039452	adv	00183387
2778-qing-chu.xml	清楚	2	22	9	00597025	v	8	00436905	adj	00436905
2778-qing-chu.xml	清楚	2	23	9	00597025	v	8	00596016	v	00596016
2778-qing-chu.xml	清楚	2	24	7	00596016	v	13	00596016	v	00596016
2778-qing-chu.xml	清楚	3	37	10	00429900	adj	5	00596016	v	00429900
2779-qing-dan.xml	清淡	1	8	9	01070882	adj	5	01194536	adj	01070882
2791-qing-qiu.xml	请求	1	8	11	00757790	v	8	00757790	v	00757790
2791-qing-qiu.xml	请求	2	21	4	00754770	v	11	00754499	v	00754770
2791-qing-qiu.xml	请求	3	34	9	07178244	n	8	01063869	n	06525357
2793-qing.xml	庆	1	8	10	02584595	v	5	01114241	v	02584595
2793-qing.xml	庆	2	21	13	01364330	adj	5	01817851	v	01817851
2797-qiu.xml	求	1	8	13	02245263	v	7	02535833	v	02245263
2797-qiu.xml	求	1	9	13	02245263	v	7	02245263	v	02245263
2797-qiu.xml	求	1	10	4	01320193	v	10	02245263	v	02245263
2797-qiu.xml	求	2	23	7	05778388	n	9	01832347	v	01832347
2814-qu.xml	取	1	8	10	00754770	v	7	02210054	v	02210054
2814-qu.xml	取	2	21	11	00676526	v	8	00676526	v	00676526
2829-qu.xml	去	1	8	7	01839438	v	11	01839438	v	01839438
2829-qu.xml	去	1	9	7	01849662	v	11	01839438	v	01849662
2829-qu.xml	去	1	10	4	02013448	v	11	02013448	v	02013448
2829-qu.xml	去	3	37	9	00187511	adj	8	00432779	v	00187511
2829-qu.xml	去	5	63	10	01839438	v	7	02372362	v	02372362
2829-qu.xml	去	6	76	13	02228837	v	4	02228837	v	02228837
2829-qu.xml	去	6	77	11	00237168	adv	5	02615799	v	00237168
2829-qu.xml	去	8	104	13	01839438	v	8	01839438	v	01839438
2829-qu.xml	去	8	107	7	02377696	v	10	01839438	v	02377696
2833-quan.xml	全	1	8	4	02075123	adj	10	00527630	adj	00527630
2833-quan.xml	全	2	21	7	00516809	adj	9	00516809	adj	00516809
2833-quan.xml	全	3	34	11	02277044	adj	8	02277044	adj	02277044
2853-que-ren.xml	确认	1	8	9	00892111	v	5	00222266	v	00892111
2853-que-ren.xml	确认	1	9	7	00594278	v	11	00667804	v	00667804
2853-que-ren.xml	确认	1	10	10	00667804	v	5	01014100	v	01014100
2853-que-ren.xml	确认	1	11	7	00666401	v	13	00667804	v	00667804
2853-que-ren.xml	确认	2	24	13	00667804	v	7	00620141	v	00620141
2853-que-ren.xml	确认	3	37	10	05833569	n	8	07194603	n	07194603
2857-rang.xml	让	1	7	11	00807711	v	5	02321848	v	00807711
2857-rang.xml	让	2	19	11	00773535	v	4	00755473	v	00755473
2857-rang.xml	让	3	31	8	02225243	v	13	02225243	v	02225243
2857-rang.xml	让	4	43	8	02389828	v	10	02389828	v	02389828
2861-rao.xml	绕	1	8	9	02048992	v	5	00072001	adv	00072001
2861-rao.xml	绕	2	21	8	00812833	v	13	02458770	v	00812833
2873-ren.xml	任	1	8	11	02399325	v	7	02307200	v	02399325
2873-ren.xml	任	2	23	13	02481345	v	4	15249282	n	02481345
2873-ren.xml	任	3	36	5	02427979	v	13	02576182	v	02427979
2877-ren-ding.xml	认定	1	9	11	02480958	v	7	02480958	v	02480958
2877-ren-ding.xml	认定	1	11	11	02480958	v	4	00808164	v	00808164
2877-ren-ding.xml	认定	1	12	9	02687605	v	5	00692380	v	00692380
2877-ren-ding.xml	认定	2	26	5	00699355	v	11	02480958	v	00699355
2883-ren-shi.xml	认识	1	8	11	00590283	v	7	00592510	v	00592510
2883-ren-shi.xml	认识	2	21	13	00730579	v	5	00600349	v	00730579
2883-ren-shi.xml	认识	2	22	8	00592510	v	9	00594278	v	00592510
2883-ren-shi.xml	认识	3	35	9	00595732	v	5	00595732	v	00595732
2883-ren-shi.xml	认识	4	48	9	05813020	n	7	05812801	n	05812801
2883-ren-shi.xml	认识	4	49	9	05954491	n	7	05844792	n	05954491
2886-ren-wei.xml	认为	1	8	8	00692380	v	13	00692380	v	00692380
2886-ren-wei.xml	认为	1	9	9	00691086	v	4	00691086	v	00691086
2886-ren-wei.xml	认为	1	10	5	00691086	v	13	00692380	v	00692380
2886-ren-wei.xml	认为	1	11	4	00691086	v	9	00691086	v	00691086
2886-ren-wei.xml	认为	1	12	13	00692380	v	5	00685199	v	00692380
2895-rong.xml	融	1	8	10	02541266	adj	7	00220805	adv	02541266
2895-rong.xml	融	2	21	7	00224354	v	9	00445584	v	00445584
2900-rong.xml	容	1	8	8	02427979	v	9	00803980	v	02427979
2900-rong.xml	容	2	21	9	00046251	v	4	00040659	v	00040659
2906-ru.xml	如	1	8	13	02070958	adj	7	02671359	v	02671359
2906-ru.xml	如	1	9	5	02671359	v	13	01412553	adj	02671359
2906-ru.xml	如	4	49	8	00505894	adj	11	00505894	adj	00505894
2915-ru.xml	入	1	8	9	02536865	v	8	02020375	v	02020375
2915-ru.xml	入	2	22	11	02476750	v	7	02476750	v	02476750
2957-shan.xml	闪	1	8	7	00425644	v	9	00425644	v	00425644
2958-shan.xml	善	1	8	11	00011555	adv	7	01052461	adj	00011555
2958-shan.xml	善	2	21	10	01374976	adj	4	01374976	adj	01374976
2958-shan.xml	善	3	34	10	02234002	adj	4	02234002	adj	02234002
2960-shang.xml	伤	1	8	13	00102340	v	4	00069650	v	00069650
2960-shang.xml	伤	2	21	5	01825946	v	11	01801358	v	01801358
2969-shang.xml	上	10	138	7	02618797	v	10	02618797	v	02618797
2969-shang.xml	上	10	139	11	01084999	v	7	02384670	v	01084999
2969-shang.xml	上	11	152	9	01749530	v	4	01749530	v	01749530
2969-shang.xml	上	11	153	9	02141597	v	5	00423043	v	02141597
2969-shang.xml	上	12	166	9	01839438	v	8	01839438	v	01839438
2969-shang.xml	上	13	179	8	01839438	v	11	01839438	v	01839438
2969-shang.xml	上	15	205	7	01983476	v	9	02021901	v	02021901
2969-shang.xml	上	17	233	11	02267560	v	8	00879667	v	02267560
2969-shang.xml	上	18	246	7	02112480	v	13	01734561	adj	02112480
2969-shang.xml	上	2	24	5	01734561	adj	13	01734561	adj	01734561
2969-shang.xml	上	4	52	7	02675266	v	10	02010848	v	02675266
2969-shang.xml	上	5	66	9	00080519	adv	5	02675266	v	00080519
2969-shang.xml	上	5	67	9	01559526	adj	8	00007414	adv	00007414
2969-shang.xml	上	5	68	7	00007414	adv	10	00046144	adv	00007414
2969-shang.xml	上	7	95	9	08681598	n	4	08681092	n	08681092
2969-shang.xml	上	7	96	5	02348166	adj	13	01208990	adj	02348166
2969-shang.xml	上	8	109	4	02026014	v	9	00249545	v	02026014
2969-shang.xml	上	8	110	11	01972576	v	5	01973223	v	01973223
2969-shang.xml	上	8	111	13	01839438	v	5	02020375	v	01839438
2969-shang.xml	上	9	124	9	00429371	v	5	02208144	v	02208144
2969-shang.xml	上	9	125	5	02010848	v	10	02010848	v	02010848
2981-shang-men.xml	上门	1	8	11	02493222	v	8	02493222	v	02493222
2985-shang-sheng.xml	上升	1	8	13	00156409	v	8	00156409	v	00156409
2985-shang-sheng.xml	上升	1	9	13	01972576	v	8	00154951	v	00154951
2985-shang-sheng.xml	上升	1	10	8	00156409	v	10	00154951	v	00154951
2985-shang-sheng.xml	上升	1	11	7	00154951	v	9	00156409	v	00154951
2985-shang-sheng.xml	上升	2	24	7	00155355	v	11	00155355	v	00155355
2985-shang-sheng.xml	上升	2	25	11	00155355	v	7	00155355	v	00155355
2985-shang-sheng.xml	上升	3	38	7	01972576	v	11	01972576	v	01972576
2995-shao.xml	少	1	8	4	02638434	v	9	00052252	adj	00052252
2995-shao.xml	少	2	21	13	00100418	adv	5	01394303	adj	01394303
2995-shao.xml	少	2	22	4	01559809	adj	11	00151509	v	00151509
2995-shao.xml	少	4	48	5	01394303	adj	9	01394303	adj	01394303
2995-shao.xml	少	5	61	11	00035772	adv	7	00100418	adv	00035772
2995-shao.xml	少	6	74	10	02638434	v	4	02638434	v	02638434
2995-shao.xml	少	7	88	11	07983184	n	5	05130115	n	07983184
3001-she.xml	涉	1	8	4	02730292	v	11	02683377	v	02730292
3032-shen.xml	深	1	8	13	00174785	adv	5	01517595	adj	00174785
3032-shen.xml	深	1	9	8	01879131	adj	9	13986528	n	01879131
3032-shen.xml	深	1	10	8	00030381	adv	10	01515033	adj	00030381
3032-shen.xml	深	3	36	11	00696211	adj	5	00693335	adj	00696211
3032-shen.xml	深	3	37	7	01517859	adj	9	02425186	adj	01517859
3032-shen.xml	深	3	38	7	00306956	adv	13	00306956	adv	00306956
3032-shen.xml	深	4	51	4	00410517	adj	10	00410517	adj	00410517
3032-shen.xml	深	5	64	4	01878713	adj	11	01878713	adj	01878713
3052-shen.xml	审	1	8	8	02135744	v	9	02167732	v	02135744
3052-shen.xml	审	2	21	7	01198357	n	9	01198357	n	01198357
3068-sheng.xml	生	1	8	10	00056644	v	4	00056644	v	00056644
3068-sheng.xml	生	10	131	13	10685137	n	4	10685137	n	10685137
3068-sheng.xml	生	2	21	5	01737711	adj	9	00056644	v	01737711
3068-sheng.xml	生	3	34	9	13986528	n	8	15165852	n	15165852
3068-sheng.xml	生	4	47	13	00087488	v	5	02208144	v	00087488
3068-sheng.xml	生	5	60	5	07962404	n	13	02620216	v	02620216
3068-sheng.xml	生	6	74	11	00426024	v	8	01756303	v	00426024
3068-sheng.xml	生	6	75	8	00231983	v	10	00231983	v	00231983
3068-sheng.xml	生	6	76	10	00056644	v	8	01655681	v	01655681
3068-sheng.xml	生	7	89	9	00340744	v	7	01630392	v	00340744
3068-sheng.xml	生	7	91	8	01737711	adj	11	01756303	v	01737711
3068-sheng.xml	生	7	92	7	00142011	v	10	01630392	v	01630392
3068-sheng.xml	生	8	105	4	02288703	adj	13	01947643	adj	01947643
3068-sheng.xml	生	9	118	10	02676508	adj	8	02676508	adj	02676508
3070-sheng-chan.xml	生产	1	8	7	01624592	v	9	01624592	v	01624592
3070-sheng-chan.xml	生产	1	9	13	01624592	v	5	01656984	v	01624592
3070-sheng-chan.xml	生产	1	10	5	01762540	v	9	01624592	v	01624592
3070-sheng-chan.xml	生产	1	11	8	01624592	v	11	01762540	v	01762540
3070-sheng-chan.xml	生产	1	12	11	01624592	v	8	01624592	v	01624592
3070-sheng-chan.xml	生产	2	25	5	01756303	v	10	01624592	v	01756303
3070-sheng-chan.xml	生产	3	38	8	04014270	n	11	00915536	n	04014270
3070-sheng-chan.xml	生产	3	39	10	03754377	n	8	04014270	n	04014270
3070-sheng-chan.xml	生产	3	40	11	01624592	v	4	00915536	n	00915536
3073-sheng-huo.xml	生活	1	8	10	02655932	v	7	02655932	v	02655932
3073-sheng-huo.xml	生活	1	9	11	02620422	v	7	02620422	v	02620422
3073-sheng-huo.xml	生活	1	10	7	13986528	n	11	13986528	n	13986528
3094-sheng.xml	盛	1	8	5	01102556	v	10	02347796	v	01102556
3094-sheng.xml	盛	1	10	10	02650318	v	8	02650318	v	02650318
3094-sheng.xml	盛	1	11	8	02339849	adj	13	02339849	adj	02339849
3094-sheng.xml	盛	2	24	10	02706727	v	4	01485079	v	02706727
3094-sheng.xml	盛	3	37	13	02339849	adj	5	01821123	adj	02339849
3094-sheng.xml	盛	3	38	11	15320288	n	4	05122340	n	15320288
3101-sheng.xml	胜	1	8	9	01104324	v	4	01110559	v	01104324
3101-sheng.xml	胜	1	9	5	01102556	v	10	01102556	v	01102556
3101-sheng.xml	胜	2	22	13	00670017	v	7	00670017	v	00670017
3101-sheng.xml	胜	3	35	8	02339849	adj	11	02339849	adj	02339849
3118-shi.xml	实	1	8	11	01228271	adj	5	00021803	adj	01228271
3118-shi.xml	实	1	9	5	00030657	n	9	13978747	n	13978747
3118-shi.xml	实	2	22	11	00054050	adv	5	00091820	adv	00054050
3118-shi.xml	实	3	35	4	13978747	n	10	05210917	n	05210917
3130-shi.xml	使	1	7	8	00120124	v	13	00120124	v	00120124
3130-shi.xml	使	2	19	8	01439891	v	13	00803980	v	01439891
3130-shi.xml	使	3	32	8	01161188	v	10	01161188	v	01161188
3130-shi.xml	使	4	44	11	02567247	v	4	01478166	v	01478166
3142-shi.xml	是	1	8	9	02450790	v	5	02610777	v	02610777
3142-shi.xml	是	1	9	8	02622439	v	13	02610777	v	02610777
3142-shi.xml	是	2	23	4	02610777	v	10	02610777	v	02610777
3152-shi-fang.xml	释放	1	8	13	02426474	v	8	02426474	v	02426474
3152-shi-fang.xml	释放	2	21	8	00199442	v	9	01477180	v	00199442
3152-shi-fang.xml	释放	3	34	9	13570875	n	7	13570875	n	13570875
3152-shi-fang.xml	释放	3	35	7	00104622	v	11	01761838	v	01761838
3152-shi-fang.xml	释放	4	48	7	01477180	v	11	01819152	v	01819152
3152-shi-fang.xml	释放	5	61	13	00104622	v	5	00307505	v	00307505
3152-shi-fang.xml	释放	5	62	13	01761838	v	8	01761838	v	01761838
3159-shi.xml	试	1	8	9	02537291	v	4	02537291	v	02537291
3159-shi.xml	试	1	9	11	02537291	v	8	02535833	v	02535833
3159-shi.xml	试	2	22	10	02535833	v	8	02535833	v	02535833
3159-shi.xml	试	3	35	5	07211681	n	9	07211681	n	07211681
3166-shou.xml	收	1	8	11	02210501	v	5	02241406	v	02241406
3166-shou.xml	收	1	9	9	02240906	v	7	02240906	v	02240906
3166-shou.xml	收	2	22	10	02222955	v	8	02325354	v	02325354
3166-shou.xml	收	2	23	9	02309962	v	5	02310566	v	02310566
3166-shou.xml	收	2	24	8	02252785	v	10	02210054	v	02210054
3166-shou.xml	收	3	37	5	01322669	v	13	01322669	v	01322669
3166-shou.xml	收	3	38	11	01322669	v	5	01322669	v	01322669
3179-shou-shi.xml	收拾	1	8	13	01126313	v	7	00276642	v	01126313
3179-shou-shi.xml	收拾	2	21	5	01535377	v	11	02310566	v	02310566
3179-shou-shi.xml	收拾	3	34	5	01485079	v	11	01485079	v	01485079
3198-shou.xml	受	1	9	9	02605633	v	5	00523831	v	00523831
3198-shou.xml	受	2	23	13	00065410	v	4	00065410	v	00065410
3198-shou.xml	受	2	24	5	00523831	v	11	02112480	v	02112480
3198-shou.xml	受	2	25	11	02113644	v	4	02113644	v	02113644
3198-shou.xml	受	2	26	13	00670017	v	4	00670017	v	00670017
3198-shou.xml	受	3	40	9	02175483	v	8	00670017	v	00670017
3198-shou.xml	受	4	60	5	02215637	v	13	00149403	v	02215637
3201-shou-dao.xml	受到	1	8	13	00149403	v	5	00523831	v	00523831
3201-shou-dao.xml	受到	1	9	9	02214901	v	7	00523831	v	00523831
3218-shu.xml	输	1	8	4	01102003	v	13	01102003	v	01102003
3218-shu.xml	输	1	9	11	02001894	v	5	02348283	adj	02001894
3227-shu.xml	熟	1	8	7	00618376	adj	10	00618376	adj	00618376
3227-shu.xml	熟	2	21	7	00969083	adj	13	01310022	adj	01310022
3229-shu.xml	属	1	8	10	02610777	v	4	02610777	v	02610777
3229-shu.xml	属	1	9	7	02622439	v	11	02622439	v	02622439
3229-shu.xml	属	1	10	11	02622439	v	8	02622439	v	02622439
3229-shu.xml	属	2	23	5	02725805	v	13	02743444	v	02743444
3229-shu.xml	属	2	24	8	02622439	v	9	02622439	v	02622439
3229-shu.xml	属	3	37	9	02306641	v	4	02306641	v	02306641
3229-shu.xml	属	3	38	9	01980375	adj	4	02762234	v	02762234
3229-shu.xml	属	3	39	5	02725805	v	10	02436818	v	02725805
3229-shu.xml	属	4	52	10	02610777	v	4	02610777	v	02610777
3246-shuo.xml	说	1	7	7	00944022	v	9	00944022	v	00944022
3246-shuo.xml	说	10	115	7	00902866	v	13	00902866	v	00902866
3246-shuo.xml	说	11	127	13	01011267	v	7	02076134	adj	02076134
3246-shuo.xml	说	13	151	13	01011267	v	8	01011267	v	01011267
3246-shuo.xml	说	2	19	7	01011267	v	9	01011267	v	01011267
3246-shuo.xml	说	3	31	4	00828170	v	9	00844217	v	00828170
3246-shuo.xml	说	4	43	13	01036184	v	4	00945595	v	00945595
3246-shuo.xml	说	5	55	9	00692380	v	5	01011267	v	00692380
3246-shuo.xml	说	6	67	11	00672910	v	4	00919271	v	00919271
3246-shuo.xml	说	7	79	13	01011267	v	5	01011267	v	01011267
3246-shuo.xml	说	9	103	11	00965602	v	7	00965602	v	00965602
3247-shuo-hua.xml	说话	1	9	5	00944022	v	11	00944022	v	00944022
3247-shuo-hua.xml	说话	1	10	9	00944022	v	8	00965602	v	00944022
3247-shuo-hua.xml	说话	2	23	5	00944022	v	11	00991233	v	00944022
3247-shuo-hua.xml	说话	2	24	11	00944022	v	4	07085523	n	00944022
3247-shuo-hua.xml	说话	3	37	4	00498983	adj	10	01072124	v	01072124
3247-shuo-hua.xml	说话	4	50	10	00944022	v	4	01029677	v	01029677
3248-shuo-ming.xml	说明	1	8	11	01020937	v	8	00941308	v	00941308
3248-shuo-ming.xml	说明	1	9	7	01023137	v	10	01023137	v	01023137
3248-shuo-ming.xml	说明	2	22	7	01017253	v	13	01017253	v	01017253
3248-shuo-ming.xml	说明	3	35	4	00833312	v	13	00941308	v	00833312
3248-shuo-ming.xml	说明	4	47	7	06799486	n	11	06737512	n	06737512
3248-shuo-ming.xml	说明	5	59	4	01017253	v	10	01017253	v	01017253
3252-si.xml	死	1	8	10	00359085	v	5	00359085	v	00359085
3252-si.xml	死	2	21	11	01053787	adj	7	01262463	adj	01053787
3252-si.xml	死	3	34	4	00355499	v	10	00355499	v	00355499
3252-si.xml	死	3	35	13	00359085	v	4	02323383	v	02323383
3263-song.xml	送	1	8	8	01440941	v	9	01439891	v	01440941
3263-song.xml	送	1	9	13	01439891	v	8	01033289	v	01439891
3263-song.xml	送	2	22	4	01439891	v	10	02205200	v	02205200
3263-song.xml	送	2	23	9	01439891	v	8	01955339	v	01955339
3263-song.xml	送	3	36	7	01955339	v	11	01955339	v	01955339
3263-song.xml	送	4	50	4	02235554	v	9	01439891	v	01439891
3263-song.xml	送	5	63	11	02292634	v	5	02292634	v	02292634
3277-suan.xml	算	1	8	9	00048676	adv	5	00048676	adv	00048676
3277-suan.xml	算	1	9	9	00952463	v	8	02610777	v	02610777
3277-suan.xml	算	2	22	8	00638921	v	10	00663742	v	00663742
3277-suan.xml	算	2	23	11	00638921	v	4	00638921	v	00638921
3277-suan.xml	算	3	36	8	02610777	v	11	00952463	v	00952463
3277-suan.xml	算	3	37	9	00952463	v	7	02737507	v	02737507
3277-suan.xml	算	3	38	4	00692380	v	11	00952463	v	00692380
3280-sui.xml	随	1	9	8	02726229	v	11	00069153	adv	00069153
3280-sui.xml	随	1	10	10	02002464	v	7	00069153	adv	00069153
3280-sui.xml	随	2	23	4	00068977	adv	9	01216829	v	00068977
3282-sui.xml	遂	1	8	11	02531751	v	7	02677669	v	02531751
3282-sui.xml	遂	2	21	10	00118527	adv	7	00043413	adv	00043413
3340-ti.xml	提	1	8	9	01026199	v	7	01026199	v	01026199
3340-ti.xml	提	1	9	5	01026199	v	11	01026199	v	01026199
3340-ti.xml	提	2	22	13	01027255	v	5	00786389	v	00786389
3340-ti.xml	提	2	23	9	00876925	v	5	00876925	v	00876925
3340-ti.xml	提	3	36	4	00158311	v	10	00158311	v	00158311
3340-ti.xml	提	4	49	13	01452567	v	8	02722977	v	02722977
3343-ti-dao.xml	提到	1	8	5	01026199	v	10	01026199	v	01026199
3343-ti-dao.xml	提到	1	9	7	01026199	v	9	01026199	v	01026199
3343-ti-dao.xml	提到	1	10	7	01026199	v	13	01026199	v	01026199
3343-ti-dao.xml	提到	2	23	5	02402779	v	13	01496967	v	02402779
3356-ti.xml	题	1	8	5	00888663	v	9	01694952	v	00888663
3356-ti.xml	题	2	21	4	06357831	n	10	06354890	n	06354890
3356-ti.xml	题	2	22	9	02452235	v	5	06355341	n	06355341
3377-tao.xml	跳	1	8	11	01967949	v	8	01967949	v	01967949
3377-tao.xml	跳	2	21	13	01967949	v	7	01967949	v	01967949
3377-tao.xml	跳	3	34	11	01712535	v	4	01898642	v	01898642
3377-tao.xml	跳	4	47	4	01967949	v	9	00551194	v	01967949
3377-tao.xml	跳	4	48	8	01967949	v	11	01967949	v	01967949
3377-tao.xml	跳	5	61	4	01967949	v	11	00530070	v	01967949
3377-tao.xml	跳	6	74	9	07428822	n	4	01914366	v	07428822
3377-tao.xml	跳	7	87	4	02109360	v	10	02109360	v	02109360
3377-tao.xml	跳	7	88	4	02109360	v	10	02109360	v	02109360
3377-tao.xml	跳	8	101	10	01967949	v	8	00543200	v	01967949
3388-ting-qu.xml	听取	1	8	9	02175483	v	5	02240906	v	02240906
3388-ting-qu.xml	听取	1	9	5	02577816	v	11	02577816	v	02577816
3388-ting-qu.xml	听取	2	22	8	02618797	v	10	02175483	v	02175483
3391-ting.xml	停	1	8	8	01863207	v	9	02565578	v	01863207
3391-ting.xml	停	1	9	13	02686624	v	7	02686624	v	02686624
3391-ting.xml	停	1	10	10	01864781	v	7	00175977	adv	00175977
3402-ting.xml	挺	1	9	7	01081565	v	10	01604155	v	01081565
3402-ting.xml	挺	2	22	10	01854282	v	5	01997958	v	01997958
3402-ting.xml	挺	3	35	9	02561834	v	8	02459338	v	02561834
3402-ting.xml	挺	4	48	4	00019243	adv	9	00019243	adv	00019243
3403-tong.xml	通	1	8	5	02431018	v	13	01658171	v	01658171
3403-tong.xml	通	1	9	10	02692313	v	8	02003830	v	02003830
3403-tong.xml	通	1	10	8	02011431	v	10	02628315	v	02628315
3403-tong.xml	通	2	23	7	01627089	adj	13	02251155	adj	01627089
3403-tong.xml	通	2	24	13	02251155	adj	7	02318078	v	02318078
3403-tong.xml	通	3	37	10	00745330	v	4	01759660	v	00745330
3403-tong.xml	通	3	38	4	01759660	v	9	00791110	v	00791110
3403-tong.xml	通	4	51	4	00535672	adj	9	00535672	adj	00535672
3403-tong.xml	通	5	64	11	07324217	n	5	13604927	n	13604927
3403-tong.xml	通	5	65	10	02011431	v	4	02011431	v	02011431
3403-tong.xml	通	6	78	10	02530710	v	7	02530710	v	02530710
3403-tong.xml	通	7	91	10	00599029	v	8	00599029	v	00599029
3403-tong.xml	通	7	92	13	00287703	adj	8	00589616	v	00589616
3403-tong.xml	通	8	105	9	01950023	adj	4	01950023	adj	01950023
3403-tong.xml	通	9	119	13	07324217	n	8	00199469	adv	00199469
3404-tong-bao.xml	通报	1	8	10	00875364	v	5	00968841	v	00968841
3404-tong-bao.xml	通报	1	9	8	00832934	v	11	00875364	v	00875364
3404-tong-bao.xml	通报	2	22	11	00970243	v	7	00968841	v	00968841
3404-tong-bao.xml	通报	2	23	5	00968841	v	10	00875364	v	00968841
3406-tong-guo.xml	通过	2	19	5	02530710	v	10	02530710	v	02530710
3406-tong-guo.xml	通过	3	31	4	02472093	v	9	00808164	v	02472093
3406-tong-guo.xml	通过	3	32	9	02472093	v	5	02472093	v	02472093
3415-tong-zhi.xml	通知	1	9	8	00833312	v	9	00976399	v	00833312
3415-tong-zhi.xml	通知	1	10	13	00875364	v	7	00833312	v	00833312
3415-tong-zhi.xml	通知	1	11	13	00833312	v	7	00833312	v	00833312
3415-tong-zhi.xml	通知	1	12	11	00875364	v	5	00833312	v	00875364
3415-tong-zhi.xml	通知	2	25	7	07227084	n	10	06760383	n	07227084
3424-tong-yi.xml	同意	1	8	7	00799359	v	11	00766267	v	00799359
3424-tong-yi.xml	同意	1	9	7	00766267	v	11	00807038	v	00766267
3424-tong-yi.xml	同意	1	10	13	00807038	v	8	00807038	v	00807038
3424-tong-yi.xml	同意	2	23	10	01217882	n	8	06702412	n	06702412
3424-tong-yi.xml	同意	2	24	13	06702042	n	7	13994512	n	13994512
3437-tou.xml	投	1	8	5	02466737	v	10	02466737	v	02466737
3437-tou.xml	投	2	21	7	02275982	v	9	02275982	v	02275982
3437-tou.xml	投	3	35	7	02466737	v	11	02466737	v	02466737
3440-tou-fang.xml	投放	1	8	13	00969657	v	8	02275982	v	02275982
3440-tou-fang.xml	投放	2	23	13	01496967	v	5	01496967	v	01496967
3444-tou-ru.xml	投入	1	7	4	01496398	v	11	01496398	v	01496398
3444-tou-ru.xml	投入	1	8	11	01162686	v	5	02742134	v	02742134
3444-tou-ru.xml	投入	2	20	5	02275982	v	13	02275982	v	02275982
3444-tou-ru.xml	投入	2	21	5	01101341	n	10	01101341	n	01101341
3444-tou-ru.xml	投入	3	33	7	00165213	adj	9	00521136	adj	00521136
3448-tou-zi.xml	投资	1	8	10	02275982	v	4	01101341	n	01101341
3448-tou-zi.xml	投资	1	9	13	02275982	v	5	02275982	v	02275982
3448-tou-zi.xml	投资	1	10	8	02275982	v	10	02275982	v	02275982
3448-tou-zi.xml	投资	1	11	4	02275982	v	9	02275982	v	02275982
3452-tou-lu.xml	透露	1	8	8	00935783	v	10	00935783	v	00935783
3452-tou-lu.xml	透露	1	10	8	00935783	v	13	00935783	v	00935783
3452-tou-lu.xml	透露	2	23	9	02147756	v	8	02144017	v	02147756
3452-tou-lu.xml	透露	3	36	4	07228055	n	10	00935783	v	07228055
3460-tu-po.xml	突破	1	8	5	00249545	v	13	00540850	v	00540850
3460-tu-po.xml	突破	1	9	11	00540850	v	7	00540850	v	00540850
3460-tu-po.xml	突破	1	10	13	02675266	v	7	02675266	v	02675266
3460-tu-po.xml	突破	1	11	5	01110559	v	13	00540850	v	00540850
3460-tu-po.xml	突破	2	24	9	00228167	adv	8	02675266	v	02675266
3460-tu-po.xml	突破	3	37	8	00978041	n	11	00152229	n	00978041
3465-tuan-jie.xml	团结	1	8	4	02609063	v	9	02609063	v	02609063
3465-tuan-jie.xml	团结	2	21	8	02475258	v	13	02475258	v	02475258
3465-tuan-jie.xml	团结	2	22	13	02475258	v	8	02475258	v	02475258
3465-tuan-jie.xml	团结	3	35	7	04772293	n	13	04772293	n	04772293
3465-tuan-jie.xml	团结	3	36	13	02609063	v	4	02475258	v	02609063
3468-tui.xml	推	1	8	5	00768022	v	9	00249545	v	00249545
3468-tui.xml	推	1	9	7	01875972	v	11	01875972	v	01875972
3468-tui.xml	推	2	23	7	00876672	v	10	00876672	v	00876672
3468-tui.xml	推	2	24	8	02431950	v	9	02450374	v	02450374
3468-tui.xml	推	3	37	9	00731071	v	8	01911251	v	00731071
3468-tui.xml	推	4	50	13	02560630	v	5	00876672	v	00876672
3473-tui-dong.xml	推动	1	8	4	02560630	v	11	02560630	v	02560630
3473-tui-dong.xml	推动	2	21	9	02560630	v	7	02560630	v	02560630
3473-tui-dong.xml	推动	3	35	5	00978685	v	9	01875972	v	00978685
3489-tui.xml	退	1	8	11	00387981	v	8	00145958	v	00387981
3489-tui.xml	退	1	9	8	01998474	v	11	00801045	v	01998474
3489-tui.xml	退	2	22	7	02289796	v	10	02289796	v	02289796
3489-tui.xml	退	3	35	7	01998474	v	10	01998474	v	01998474
3489-tui.xml	退	3	36	7	00151509	v	9	00233328	v	00233328
3522-wan.xml	完	2	19	9	04707990	n	5	00485097	v	00485097
3522-wan.xml	完	2	1	5	05877099	n	13	07306517	n	05877099
3522-wan.xml	完	3	32	11	02257962	v	4	02256551	v	02257962
3522-wan.xml	完	4	44	11	02342313	adj	8	01231893	adj	02342313
3531-wan.xml	晚	1	8	7	00100817	adv	11	00820050	adj	00100817
3531-wan.xml	晚	1	9	13	01907298	adj	8	00820050	adj	01907298
3531-wan.xml	晚	2	22	10	15192074	n	7	15192074	n	15192074
3542-wang.xml	望	1	8	11	02134989	v	5	02134989	v	02134989
3542-wang.xml	望	2	22	10	02134989	v	4	02173796	v	02134989
3542-wang.xml	望	3	35	11	00707813	v	8	00721987	v	00721987
3542-wang.xml	望	3	36	8	05953807	n	9	05960047	n	05953807
3562-wei.xml	围	1	8	4	00072001	adv	13	01469999	v	00072001
